"","op_code","site_full","type","geog","date","bruv","time","subclass","family","common","number"
"1613","LECA_17Sep19_bruv3","Leo Carrillo","Reference",8,2019-09-17,"3",50M 58.47S,"Actinopterygii","Embiotocidae","Barred surfperch",2
"1614","LECA_17Sep19_bruv3","Leo Carrillo","Reference",8,2019-09-17,"3",55M 0.95S,"Actinopterygii","Embiotocidae","Barred surfperch",2
"1615","LECA_17Sep19_bruv3","Leo Carrillo","Reference",8,2019-09-17,"3",56M 30.84S,"Actinopterygii","Embiotocidae","Barred surfperch",2
"1616","LECA_17Sep19_bruv3","Leo Carrillo","Reference",8,2019-09-17,"3",8M 48.59S,"Elasmobranchii","Myliobatidae","Bat ray",1
"1617","LECA_17Sep19_bruv3","Leo Carrillo","Reference",8,2019-09-17,"3",10M 17.95S,"Elasmobranchii","Myliobatidae","Bat ray",1
"1618","LECA_17Sep19_bruv3","Leo Carrillo","Reference",8,2019-09-17,"3",49M 41.4S,"Elasmobranchii","Myliobatidae","Bat ray",1
"1619","LECA_17Sep19_bruv3","Leo Carrillo","Reference",8,2019-09-17,"3",50M 16.16S,"Elasmobranchii","Myliobatidae","Bat ray",1
"1620","LECA_17Sep19_bruv3","Leo Carrillo","Reference",8,2019-09-17,"3",56M 30.84S,"Elasmobranchii","Myliobatidae","Bat ray",1
"1621","LECA_17Sep19_bruv3","Leo Carrillo","Reference",8,2019-09-17,"3",NA,"Actinopterygii","Sciaenidae","Black croaker",0
"1622","LECA_17Sep19_bruv3","Leo Carrillo","Reference",8,2019-09-17,"3",NA,"Actinopterygii","Embiotocidae","Black perch",0
"1623","LECA_17Sep19_bruv3","Leo Carrillo","Reference",8,2019-09-17,"3",NA,"Actinopterygii","Embiotocidae","Calico surfperch",0
"1624","LECA_17Sep19_bruv3","Leo Carrillo","Reference",8,2019-09-17,"3",3M 13.49S,"Actinopterygii","Sciaenidae","California corbina",1
"1625","LECA_17Sep19_bruv3","Leo Carrillo","Reference",8,2019-09-17,"3",3M 46.46S,"Actinopterygii","Sciaenidae","California corbina",1
"1626","LECA_17Sep19_bruv3","Leo Carrillo","Reference",8,2019-09-17,"3",4M 8.8S,"Actinopterygii","Sciaenidae","California corbina",1
"1627","LECA_17Sep19_bruv3","Leo Carrillo","Reference",8,2019-09-17,"3",7M 51.64S,"Actinopterygii","Sciaenidae","California corbina",1
"1628","LECA_17Sep19_bruv3","Leo Carrillo","Reference",8,2019-09-17,"3",10M 35.52S,"Actinopterygii","Sciaenidae","California corbina",1
"1629","LECA_17Sep19_bruv3","Leo Carrillo","Reference",8,2019-09-17,"3",33M 15.33S,"Actinopterygii","Sciaenidae","California corbina",1
"1630","LECA_17Sep19_bruv3","Leo Carrillo","Reference",8,2019-09-17,"3",35M 51.63S,"Actinopterygii","Sciaenidae","California corbina",1
"1631","LECA_17Sep19_bruv3","Leo Carrillo","Reference",8,2019-09-17,"3",41M 15.77S,"Actinopterygii","Sciaenidae","California corbina",1
"1632","LECA_17Sep19_bruv3","Leo Carrillo","Reference",8,2019-09-17,"3",NA,"Actinopterygii","Paralichthyidae","California halibut",0
"1633","LECA_17Sep19_bruv3","Leo Carrillo","Reference",8,2019-09-17,"3",NA,"Actinopterygii","Muraenidae","California moray",0
"1634","LECA_17Sep19_bruv3","Leo Carrillo","Reference",8,2019-09-17,"3",NA,"Actinopterygii","Labridae","California sheephead",0
"1635","LECA_17Sep19_bruv3","Leo Carrillo","Reference",8,2019-09-17,"3",NA,"Invertebrate","Palinuridae","California spiny lobster ",0
"1636","LECA_17Sep19_bruv3","Leo Carrillo","Reference",8,2019-09-17,"3",NA,"Invertebrate","Cancridae","Crab",0
"1637","LECA_17Sep19_bruv3","Leo Carrillo","Reference",8,2019-09-17,"3",NA,"Elasmobranchii","Dasyatidae","Diamond stingray",0
"1638","LECA_17Sep19_bruv3","Leo Carrillo","Reference",8,2019-09-17,"3",NA,"Actinopterygii","Embiotocidae","Dwarf perch",0
"1639","LECA_17Sep19_bruv3","Leo Carrillo","Reference",8,2019-09-17,"3",NA,"Elasmobranchii","Triakidae","Grey smooth-hound",0
"1640","LECA_17Sep19_bruv3","Leo Carrillo","Reference",8,2019-09-17,"3",NA,"Actinopterygii","Kyphosidae","Halfmoon",0
"1641","LECA_17Sep19_bruv3","Leo Carrillo","Reference",8,2019-09-17,"3",NA,"Mammalia","Phocidae","Harbor seal",0
"1642","LECA_17Sep19_bruv3","Leo Carrillo","Reference",8,2019-09-17,"3",NA,"Elasmobranchii","Heterodontidae","Horn shark",0
"1643","LECA_17Sep19_bruv3","Leo Carrillo","Reference",8,2019-09-17,"3",NA,"Actinopterygii","Serranidae","Kelp bass",0
"1644","LECA_17Sep19_bruv3","Leo Carrillo","Reference",8,2019-09-17,"3",NA,"Elasmobranchii","Triakidae","Leopard shark",0
"1645","LECA_17Sep19_bruv3","Leo Carrillo","Reference",8,2019-09-17,"3",NA,"Invertebrate","Nassariidae","Nassa mud snail",0
"1646","LECA_17Sep19_bruv3","Leo Carrillo","Reference",8,2019-09-17,"3",NA,"Actinopterygii","Kyphosidae","Opaleye",0
"1647","LECA_17Sep19_bruv3","Leo Carrillo","Reference",8,2019-09-17,"3",NA,"Actinopterygii","Carangidae","Pacific jack mackerel",0
"1648","LECA_17Sep19_bruv3","Leo Carrillo","Reference",8,2019-09-17,"3",NA,"Actinopterygii","Paralichthyidae","Pacific sanddab",0
"1649","LECA_17Sep19_bruv3","Leo Carrillo","Reference",8,2019-09-17,"3",NA,"Actinopterygii","Embiotocidae","Pile perch",0
"1650","LECA_17Sep19_bruv3","Leo Carrillo","Reference",8,2019-09-17,"3",NA,"Invertebrate","Olividae","Purple olive shell",0
"1651","LECA_17Sep19_bruv3","Leo Carrillo","Reference",8,2019-09-17,"3",NA,"Actinopterygii","Sciaenidae","Queenfish",0
"1652","LECA_17Sep19_bruv3","Leo Carrillo","Reference",8,2019-09-17,"3",NA,"Actinopterygii","Embiotocidae","Rainbow surfperch",0
"1653","LECA_17Sep19_bruv3","Leo Carrillo","Reference",8,2019-09-17,"3",NA,"Actinopterygii","Labridae","Rock wrasse",0
"1654","LECA_17Sep19_bruv3","Leo Carrillo","Reference",8,2019-09-17,"3",54M 59.45S,"Elasmobranchii","Urotrygonidae","Round stingray",1
"1655","LECA_17Sep19_bruv3","Leo Carrillo","Reference",8,2019-09-17,"3",NA,"Actinopterygii","Embiotocidae","Rubberlip seaperch",0
"1656","LECA_17Sep19_bruv3","Leo Carrillo","Reference",8,2019-09-17,"3",NA,"Actinopterygii","Haemulidae","Sargo",0
"1657","LECA_17Sep19_bruv3","Leo Carrillo","Reference",8,2019-09-17,"3",NA,"Invertebrate","Epialtidae","Sheep crab",0
"1658","LECA_17Sep19_bruv3","Leo Carrillo","Reference",8,2019-09-17,"3",NA,"Actinopterygii","Embiotocidae","Shiner perch",0
"1659","LECA_17Sep19_bruv3","Leo Carrillo","Reference",8,2019-09-17,"3",50M 52.9S,"Elasmobranchii","Rhinobatidae","Shovelnose guitarfish",1
"1660","LECA_17Sep19_bruv3","Leo Carrillo","Reference",8,2019-09-17,"3",56M 35.48S,"Elasmobranchii","Rhinobatidae","Shovelnose guitarfish",1
"1661","LECA_17Sep19_bruv3","Leo Carrillo","Reference",8,2019-09-17,"3",NA,"Actinopterygii","Embiotocidae","Silver surfperch",0
"1662","LECA_17Sep19_bruv3","Leo Carrillo","Reference",8,2019-09-17,"3",NA,"Actinopterygii","Paralichthyidae","Speckled sanddab",0
"1663","LECA_17Sep19_bruv3","Leo Carrillo","Reference",8,2019-09-17,"3",NA,"Invertebrate","Blepharipodidae","Spiny sand crab",0
"1664","LECA_17Sep19_bruv3","Leo Carrillo","Reference",8,2019-09-17,"3",NA,"Actinopterygii","Sciaenidae","Spotfin croaker",0
"1665","LECA_17Sep19_bruv3","Leo Carrillo","Reference",8,2019-09-17,"3",38M 21.72S,"Elasmobranchii","Platyrhinidae","Thornback guitarfish",1
"1666","LECA_17Sep19_bruv3","Leo Carrillo","Reference",8,2019-09-17,"3",41M 56.68S,"Elasmobranchii","Platyrhinidae","Thornback guitarfish",1
"1667","LECA_17Sep19_bruv3","Leo Carrillo","Reference",8,2019-09-17,"3",43M 16.16S,"Elasmobranchii","Platyrhinidae","Thornback guitarfish",1
"1668","LECA_17Sep19_bruv3","Leo Carrillo","Reference",8,2019-09-17,"3",NA,"Actinopterygii","Atherinopsidae","Topsmelt",0
"1669","LECA_17Sep19_bruv3","Leo Carrillo","Reference",8,2019-09-17,"3",29M 6.08S,"Actinopterygii","Atherinopsidae","Unknown Silverside",1
"1670","LECA_17Sep19_bruv3","Leo Carrillo","Reference",8,2019-09-17,"3",NA,"Actinopterygii","Embiotocidae","Walleye surfperch",0
"1671","LECA_17Sep19_bruv3","Leo Carrillo","Reference",8,2019-09-17,"3",NA,"Actinopterygii","Sciaenidae","White seabass",0
"1672","LECA_17Sep19_bruv3","Leo Carrillo","Reference",8,2019-09-17,"3",NA,"Actinopterygii","Sciaenidae","Yellowfin croaker",0
"1673","LECA_17Sep19_bruv3","Leo Carrillo","Reference",8,2019-09-17,"3",NA,"Actinopterygii","Kyphosidae","Zebra perch",0
"1674","LECA_17Sep19_bruv6","Leo Carrillo","Reference",8,2019-09-17,"6",NA,"Actinopterygii","Serranidae","Barred sand bass",0
"1675","LECA_17Sep19_bruv6","Leo Carrillo","Reference",8,2019-09-17,"6",NA,"Actinopterygii","Embiotocidae","Barred surfperch",0
"1676","LECA_17Sep19_bruv6","Leo Carrillo","Reference",8,2019-09-17,"6",NA,"Elasmobranchii","Myliobatidae","Bat ray",0
"1677","LECA_17Sep19_bruv6","Leo Carrillo","Reference",8,2019-09-17,"6",NA,"Actinopterygii","Sciaenidae","Black croaker",0
"1678","LECA_17Sep19_bruv6","Leo Carrillo","Reference",8,2019-09-17,"6",NA,"Actinopterygii","Embiotocidae","Black perch",0
"1679","LECA_17Sep19_bruv6","Leo Carrillo","Reference",8,2019-09-17,"6",NA,"Actinopterygii","Embiotocidae","Calico surfperch",0
"1680","LECA_17Sep19_bruv6","Leo Carrillo","Reference",8,2019-09-17,"6",NA,"Actinopterygii","Sciaenidae","California corbina",0
"1681","LECA_17Sep19_bruv6","Leo Carrillo","Reference",8,2019-09-17,"6",NA,"Actinopterygii","Paralichthyidae","California halibut",0
"1682","LECA_17Sep19_bruv6","Leo Carrillo","Reference",8,2019-09-17,"6",NA,"Actinopterygii","Muraenidae","California moray",0
"1683","LECA_17Sep19_bruv6","Leo Carrillo","Reference",8,2019-09-17,"6",NA,"Actinopterygii","Labridae","California sheephead",0
"1684","LECA_17Sep19_bruv6","Leo Carrillo","Reference",8,2019-09-17,"6",NA,"Invertebrate","Palinuridae","California spiny lobster ",0
"1685","LECA_17Sep19_bruv6","Leo Carrillo","Reference",8,2019-09-17,"6",NA,"Invertebrate","Cancridae","Crab",0
"1686","LECA_17Sep19_bruv6","Leo Carrillo","Reference",8,2019-09-17,"6",NA,"Elasmobranchii","Dasyatidae","Diamond stingray",0
"1687","LECA_17Sep19_bruv6","Leo Carrillo","Reference",8,2019-09-17,"6",NA,"Actinopterygii","Embiotocidae","Dwarf perch",0
"1688","LECA_17Sep19_bruv6","Leo Carrillo","Reference",8,2019-09-17,"6",NA,"Elasmobranchii","Triakidae","Grey smooth-hound",0
"1689","LECA_17Sep19_bruv6","Leo Carrillo","Reference",8,2019-09-17,"6",NA,"Actinopterygii","Kyphosidae","Halfmoon",0
"1690","LECA_17Sep19_bruv6","Leo Carrillo","Reference",8,2019-09-17,"6",NA,"Mammalia","Phocidae","Harbor seal",0
"1691","LECA_17Sep19_bruv6","Leo Carrillo","Reference",8,2019-09-17,"6",NA,"Elasmobranchii","Heterodontidae","Horn shark",0
"1692","LECA_17Sep19_bruv6","Leo Carrillo","Reference",8,2019-09-17,"6",NA,"Actinopterygii","Serranidae","Kelp bass",0
"1693","LECA_17Sep19_bruv6","Leo Carrillo","Reference",8,2019-09-17,"6",10M 22.34S,"Elasmobranchii","Triakidae","Leopard shark",1
"1694","LECA_17Sep19_bruv6","Leo Carrillo","Reference",8,2019-09-17,"6",54M 13.43S,"Elasmobranchii","Triakidae","Leopard shark",1
"1695","LECA_17Sep19_bruv6","Leo Carrillo","Reference",8,2019-09-17,"6",55M 3.77S,"Elasmobranchii","Triakidae","Leopard shark",1
"1696","LECA_17Sep19_bruv6","Leo Carrillo","Reference",8,2019-09-17,"6",59M 30.07S,"Elasmobranchii","Triakidae","Leopard shark",1
"1697","LECA_17Sep19_bruv6","Leo Carrillo","Reference",8,2019-09-17,"6",NA,"Invertebrate","Nassariidae","Nassa mud snail",0
"1698","LECA_17Sep19_bruv6","Leo Carrillo","Reference",8,2019-09-17,"6",NA,"Actinopterygii","Kyphosidae","Opaleye",0
"1699","LECA_17Sep19_bruv6","Leo Carrillo","Reference",8,2019-09-17,"6",NA,"Actinopterygii","Carangidae","Pacific jack mackerel",0
"1700","LECA_17Sep19_bruv6","Leo Carrillo","Reference",8,2019-09-17,"6",NA,"Actinopterygii","Paralichthyidae","Pacific sanddab",0
"1701","LECA_17Sep19_bruv6","Leo Carrillo","Reference",8,2019-09-17,"6",NA,"Actinopterygii","Embiotocidae","Pile perch",0
"1702","LECA_17Sep19_bruv6","Leo Carrillo","Reference",8,2019-09-17,"6",NA,"Invertebrate","Olividae","Purple olive shell",0
"1703","LECA_17Sep19_bruv6","Leo Carrillo","Reference",8,2019-09-17,"6",NA,"Actinopterygii","Sciaenidae","Queenfish",0
"1704","LECA_17Sep19_bruv6","Leo Carrillo","Reference",8,2019-09-17,"6",NA,"Actinopterygii","Embiotocidae","Rainbow surfperch",0
"1705","LECA_17Sep19_bruv6","Leo Carrillo","Reference",8,2019-09-17,"6",NA,"Actinopterygii","Labridae","Rock wrasse",0
"1706","LECA_17Sep19_bruv6","Leo Carrillo","Reference",8,2019-09-17,"6",10M 14S,"Elasmobranchii","Urotrygonidae","Round stingray",1
"1707","LECA_17Sep19_bruv6","Leo Carrillo","Reference",8,2019-09-17,"6",NA,"Actinopterygii","Embiotocidae","Rubberlip seaperch",0
"1708","LECA_17Sep19_bruv6","Leo Carrillo","Reference",8,2019-09-17,"6",NA,"Actinopterygii","Haemulidae","Sargo",0
"1709","LECA_17Sep19_bruv6","Leo Carrillo","Reference",8,2019-09-17,"6",NA,"Invertebrate","Epialtidae","Sheep crab",0
"1710","LECA_17Sep19_bruv6","Leo Carrillo","Reference",8,2019-09-17,"6",NA,"Actinopterygii","Embiotocidae","Shiner perch",0
"1711","LECA_17Sep19_bruv6","Leo Carrillo","Reference",8,2019-09-17,"6",38M 2.63S,"Elasmobranchii","Rhinobatidae","Shovelnose guitarfish",1
"1712","LECA_17Sep19_bruv6","Leo Carrillo","Reference",8,2019-09-17,"6",NA,"Actinopterygii","Embiotocidae","Silver surfperch",0
"1713","LECA_17Sep19_bruv6","Leo Carrillo","Reference",8,2019-09-17,"6",NA,"Actinopterygii","Paralichthyidae","Speckled sanddab",0
"1714","LECA_17Sep19_bruv6","Leo Carrillo","Reference",8,2019-09-17,"6",NA,"Invertebrate","Blepharipodidae","Spiny sand crab",0
"1715","LECA_17Sep19_bruv6","Leo Carrillo","Reference",8,2019-09-17,"6",NA,"Actinopterygii","Sciaenidae","Spotfin croaker",0
"1716","LECA_17Sep19_bruv6","Leo Carrillo","Reference",8,2019-09-17,"6",NA,"Elasmobranchii","Platyrhinidae","Thornback guitarfish",0
"1717","LECA_17Sep19_bruv6","Leo Carrillo","Reference",8,2019-09-17,"6",NA,"Actinopterygii","Atherinopsidae","Topsmelt",0
"1718","LECA_17Sep19_bruv6","Leo Carrillo","Reference",8,2019-09-17,"6",NA,"Actinopterygii","Atherinopsidae","Unknown Silverside",0
"1719","LECA_17Sep19_bruv6","Leo Carrillo","Reference",8,2019-09-17,"6",NA,"Actinopterygii","Embiotocidae","Walleye surfperch",0
"1720","LECA_17Sep19_bruv6","Leo Carrillo","Reference",8,2019-09-17,"6",NA,"Actinopterygii","Sciaenidae","White seabass",0
"1721","LECA_17Sep19_bruv6","Leo Carrillo","Reference",8,2019-09-17,"6",40M 57.05S,"Actinopterygii","Sciaenidae","Yellowfin croaker",1
"1722","LECA_17Sep19_bruv6","Leo Carrillo","Reference",8,2019-09-17,"6",48M 17.59S,"Actinopterygii","Sciaenidae","Yellowfin croaker",1
"1723","LECA_17Sep19_bruv6","Leo Carrillo","Reference",8,2019-09-17,"6",48M 20.8S,"Actinopterygii","Sciaenidae","Yellowfin croaker",5
"1724","LECA_17Sep19_bruv6","Leo Carrillo","Reference",8,2019-09-17,"6",49M 24.53S,"Actinopterygii","Sciaenidae","Yellowfin croaker",2
"1725","LECA_17Sep19_bruv6","Leo Carrillo","Reference",8,2019-09-17,"6",NA,"Actinopterygii","Kyphosidae","Zebra perch",0
"1726","LECA_19Aug19_bruv1","Leo Carrillo","Reference",8,2019-08-19,"1",NA,"Actinopterygii","Serranidae","Barred sand bass",0
"1727","LECA_19Aug19_bruv1","Leo Carrillo","Reference",8,2019-08-19,"1",NA,"Actinopterygii","Embiotocidae","Barred surfperch",0
"1728","LECA_19Aug19_bruv1","Leo Carrillo","Reference",8,2019-08-19,"1",NA,"Elasmobranchii","Myliobatidae","Bat ray",0
"1729","LECA_19Aug19_bruv1","Leo Carrillo","Reference",8,2019-08-19,"1",NA,"Actinopterygii","Sciaenidae","Black croaker",0
"1730","LECA_19Aug19_bruv1","Leo Carrillo","Reference",8,2019-08-19,"1",NA,"Actinopterygii","Embiotocidae","Black perch",0
"1731","LECA_19Aug19_bruv1","Leo Carrillo","Reference",8,2019-08-19,"1",NA,"Actinopterygii","Embiotocidae","Calico surfperch",0
"1732","LECA_19Aug19_bruv1","Leo Carrillo","Reference",8,2019-08-19,"1",NA,"Actinopterygii","Sciaenidae","California corbina",0
"1733","LECA_19Aug19_bruv1","Leo Carrillo","Reference",8,2019-08-19,"1",NA,"Actinopterygii","Paralichthyidae","California halibut",0
"1734","LECA_19Aug19_bruv1","Leo Carrillo","Reference",8,2019-08-19,"1",NA,"Actinopterygii","Muraenidae","California moray",0
"1735","LECA_19Aug19_bruv1","Leo Carrillo","Reference",8,2019-08-19,"1",NA,"Actinopterygii","Labridae","California sheephead",0
"1736","LECA_19Aug19_bruv1","Leo Carrillo","Reference",8,2019-08-19,"1",NA,"Invertebrate","Palinuridae","California spiny lobster ",0
"1737","LECA_19Aug19_bruv1","Leo Carrillo","Reference",8,2019-08-19,"1",NA,"Invertebrate","Cancridae","Crab",0
"1738","LECA_19Aug19_bruv1","Leo Carrillo","Reference",8,2019-08-19,"1",NA,"Elasmobranchii","Dasyatidae","Diamond stingray",0
"1739","LECA_19Aug19_bruv1","Leo Carrillo","Reference",8,2019-08-19,"1",NA,"Actinopterygii","Embiotocidae","Dwarf perch",0
"1740","LECA_19Aug19_bruv1","Leo Carrillo","Reference",8,2019-08-19,"1",NA,"Elasmobranchii","Triakidae","Grey smooth-hound",0
"1741","LECA_19Aug19_bruv1","Leo Carrillo","Reference",8,2019-08-19,"1",NA,"Actinopterygii","Kyphosidae","Halfmoon",0
"1742","LECA_19Aug19_bruv1","Leo Carrillo","Reference",8,2019-08-19,"1",NA,"Mammalia","Phocidae","Harbor seal",0
"1743","LECA_19Aug19_bruv1","Leo Carrillo","Reference",8,2019-08-19,"1",NA,"Elasmobranchii","Heterodontidae","Horn shark",0
"1744","LECA_19Aug19_bruv1","Leo Carrillo","Reference",8,2019-08-19,"1",NA,"Actinopterygii","Serranidae","Kelp bass",0
"1745","LECA_19Aug19_bruv1","Leo Carrillo","Reference",8,2019-08-19,"1",NA,"Elasmobranchii","Triakidae","Leopard shark",0
"1746","LECA_19Aug19_bruv1","Leo Carrillo","Reference",8,2019-08-19,"1",NA,"Invertebrate","Nassariidae","Nassa mud snail",0
"1747","LECA_19Aug19_bruv1","Leo Carrillo","Reference",8,2019-08-19,"1",NA,"Actinopterygii","Kyphosidae","Opaleye",0
"1748","LECA_19Aug19_bruv1","Leo Carrillo","Reference",8,2019-08-19,"1",NA,"Actinopterygii","Carangidae","Pacific jack mackerel",0
"1749","LECA_19Aug19_bruv1","Leo Carrillo","Reference",8,2019-08-19,"1",NA,"Actinopterygii","Paralichthyidae","Pacific sanddab",0
"1750","LECA_19Aug19_bruv1","Leo Carrillo","Reference",8,2019-08-19,"1",NA,"Actinopterygii","Embiotocidae","Pile perch",0
"1751","LECA_19Aug19_bruv1","Leo Carrillo","Reference",8,2019-08-19,"1",NA,"Invertebrate","Olividae","Purple olive shell",0
"1752","LECA_19Aug19_bruv1","Leo Carrillo","Reference",8,2019-08-19,"1",NA,"Actinopterygii","Sciaenidae","Queenfish",0
"1753","LECA_19Aug19_bruv1","Leo Carrillo","Reference",8,2019-08-19,"1",NA,"Actinopterygii","Embiotocidae","Rainbow surfperch",0
"1754","LECA_19Aug19_bruv1","Leo Carrillo","Reference",8,2019-08-19,"1",NA,"Actinopterygii","Labridae","Rock wrasse",0
"1755","LECA_19Aug19_bruv1","Leo Carrillo","Reference",8,2019-08-19,"1",NA,"Elasmobranchii","Urotrygonidae","Round stingray",0
"1756","LECA_19Aug19_bruv1","Leo Carrillo","Reference",8,2019-08-19,"1",NA,"Actinopterygii","Embiotocidae","Rubberlip seaperch",0
"1757","LECA_19Aug19_bruv1","Leo Carrillo","Reference",8,2019-08-19,"1",NA,"Actinopterygii","Haemulidae","Sargo",0
"1758","LECA_19Aug19_bruv1","Leo Carrillo","Reference",8,2019-08-19,"1",NA,"Invertebrate","Epialtidae","Sheep crab",0
"1759","LECA_19Aug19_bruv1","Leo Carrillo","Reference",8,2019-08-19,"1",NA,"Actinopterygii","Embiotocidae","Shiner perch",0
"1760","LECA_19Aug19_bruv1","Leo Carrillo","Reference",8,2019-08-19,"1",NA,"Elasmobranchii","Rhinobatidae","Shovelnose guitarfish",0
"1761","LECA_19Aug19_bruv1","Leo Carrillo","Reference",8,2019-08-19,"1",NA,"Actinopterygii","Embiotocidae","Silver surfperch",0
"1762","LECA_19Aug19_bruv1","Leo Carrillo","Reference",8,2019-08-19,"1",NA,"Actinopterygii","Paralichthyidae","Speckled sanddab",0
"1763","LECA_19Aug19_bruv1","Leo Carrillo","Reference",8,2019-08-19,"1",NA,"Invertebrate","Blepharipodidae","Spiny sand crab",0
"1764","LECA_19Aug19_bruv1","Leo Carrillo","Reference",8,2019-08-19,"1",NA,"Actinopterygii","Sciaenidae","Spotfin croaker",0
"1765","LECA_19Aug19_bruv1","Leo Carrillo","Reference",8,2019-08-19,"1",8M 8.17S,"Elasmobranchii","Platyrhinidae","Thornback guitarfish",1
"1766","LECA_19Aug19_bruv1","Leo Carrillo","Reference",8,2019-08-19,"1",7.84S,"Actinopterygii","Atherinopsidae","Topsmelt",1
"1767","LECA_19Aug19_bruv1","Leo Carrillo","Reference",8,2019-08-19,"1",1M 3.21S,"Actinopterygii","Atherinopsidae","Topsmelt",1
"1768","LECA_19Aug19_bruv1","Leo Carrillo","Reference",8,2019-08-19,"1",1M 11.55S,"Actinopterygii","Atherinopsidae","Topsmelt",1
"1769","LECA_19Aug19_bruv1","Leo Carrillo","Reference",8,2019-08-19,"1",5M 20.7S,"Actinopterygii","Atherinopsidae","Topsmelt",1
"1770","LECA_19Aug19_bruv1","Leo Carrillo","Reference",8,2019-08-19,"1",6M 16.98S,"Actinopterygii","Atherinopsidae","Topsmelt",1
"1771","LECA_19Aug19_bruv1","Leo Carrillo","Reference",8,2019-08-19,"1",6M 29.77S,"Actinopterygii","Atherinopsidae","Topsmelt",2
"1772","LECA_19Aug19_bruv1","Leo Carrillo","Reference",8,2019-08-19,"1",7M 33.97S,"Actinopterygii","Atherinopsidae","Topsmelt",1
"1773","LECA_19Aug19_bruv1","Leo Carrillo","Reference",8,2019-08-19,"1",18M 15.98S,"Actinopterygii","Atherinopsidae","Topsmelt",2
"1774","LECA_19Aug19_bruv1","Leo Carrillo","Reference",8,2019-08-19,"1",18M 18.43S,"Actinopterygii","Atherinopsidae","Topsmelt",3
"1775","LECA_19Aug19_bruv1","Leo Carrillo","Reference",8,2019-08-19,"1",31M 14.71S,"Actinopterygii","Atherinopsidae","Topsmelt",1
"1776","LECA_19Aug19_bruv1","Leo Carrillo","Reference",8,2019-08-19,"1",34M 16.59S,"Actinopterygii","Atherinopsidae","Topsmelt",1
"1777","LECA_19Aug19_bruv1","Leo Carrillo","Reference",8,2019-08-19,"1",34M 41.55S,"Actinopterygii","Atherinopsidae","Topsmelt",1
"1778","LECA_19Aug19_bruv1","Leo Carrillo","Reference",8,2019-08-19,"1",51M 17.06S,"Actinopterygii","Atherinopsidae","Topsmelt",1
"1779","LECA_19Aug19_bruv1","Leo Carrillo","Reference",8,2019-08-19,"1",NA,"Actinopterygii","Atherinopsidae","Unknown Silverside",0
"1780","LECA_19Aug19_bruv1","Leo Carrillo","Reference",8,2019-08-19,"1",NA,"Actinopterygii","Embiotocidae","Walleye surfperch",0
"1781","LECA_19Aug19_bruv1","Leo Carrillo","Reference",8,2019-08-19,"1",NA,"Actinopterygii","Sciaenidae","White seabass",0
